"","Time","PopBio","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"17",33.6,30.8290598290598,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"18",43.2,34.1794871794872,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"19",51.84,33.0410256410256,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"20",66.24,20.1179487179487,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"21",87.36,11.8222222222222,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"22",109.12,5.57891737891738,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"23",1.6,4.87464387464387,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"24",6.72,2.31965811965811,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"25",11.52,12.8410256410256,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"26",17.6,6.05698005698006,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"27",25.28,1.58347578347578,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"28",33.92,1.34245014245014,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"29",43.52,1.1031339031339,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"30",51.84,2.01538461538462,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"31",66.24,1.01538461538462,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GL","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"32",1.92,4.87521367521366,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"33",6.72,1.42222222222222,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"34",11.2,6.17378917378917,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"35",17.28,5.54358974358975,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"36",25.28,1.1988603988604,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"37",33.92,1.98347578347578,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"38",43.2,1.87179487179487,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"39",65.92,0.758404558404557,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"40",109.12,1.21994301994302,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GLN","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"41",1.92,2.56752136752136,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","H2O","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"42",11.52,0.4051282051282,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","H2O","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"43",17.6,0.41595441595441,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","H2O","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"44",33.6,0.700854700854698,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","H2O","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"45",43.52,2.76980056980057,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","H2O","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"46",1.92,1.67008547008547,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"47",6.72,1.8068376068376,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"48",11.84,1.55954415954416,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"49",17.6,3.36467236467237,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"50",25.28,0.686039886039886,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"51",34.24,0.958404558404567,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"52",51.84,1.24615384615385,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"53",66.24,0.502564102564094,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"54",87.68,0.540740740740738,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"55",109.12,0.45071225071225,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","N","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"56",5.75904670113029,0.0483365072252715,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"57",14.7487952335057,0.111190069452223,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"58",21.3412774905809,0.174043631679176,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"59",29.7317094541312,0.335667077405623,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"60",37.5228248488566,0.587081326313431,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"61",47.711206518882,0.946244539038871,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"62",54.9030053447823,1.17072154699227,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"63",77.0777183913082,1.61069648258093,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"64",98.053798300184,1.8261944102162,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"65",120.22851134671,1.9519015346701,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"66",171.170419696837,2.14944130166909,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"67",217.317795496364,2.275148426123,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"68",241.88977481819,2.32902290803181,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"69",265.263121002366,2.38289738994063,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"70",290.434416893017,2.44575095216758,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"71",313.807763077193,2.4996254340764,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"72",2.16314728818015,0.0393574269071353,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHNB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
"73",8.75562954525541,0.102210989134088,"22","Hours","mg*C*(g^-1)","Soil Microbial Community","GHNB","1","Blagodatskaya, E. V, Blagodatsky, S. A., Anderson, T.-H., & Kuzyakov, Y. (2007). Priming effects in Chernozem induced by glucose and N in relation to microbial growth strategies. Applied Soil Ecology, 37(1), 95–105. https://doi.org/https://doi.org/10.1016/j.apsoil.2007.05.002"
